"fips', 'county_zip_file_name', 'roads_length', 'intersections","NA","NA","NA"
"19005","tl_2014_19005_roads.zip","1962575.77236653","2367"
"19007","tl_2014_19007_roads.zip","1655095.59389933","3062"
"19009","tl_2014_19009_roads.zip","1697343.34851733","1893"
"19011","tl_2014_19011_roads.zip","3262241.62815152","5361"
"19013","tl_2014_19013_roads.zip","3160233.11662048","7043"
"19015","tl_2014_19015_roads.zip","2565945.81750423","4770"
"19017","tl_2014_19017_roads.zip","1791179.05790055","2379"
"19019","tl_2014_19019_roads.zip","2357580.97195869","3647"
"19021","tl_2014_19021_roads.zip","2806208.15700497","3206"
"19023","tl_2014_19023_roads.zip","2319367.96798553","2789"
"19025","tl_2014_19025_roads.zip","2669542.45140245","2633"
"19027","tl_2014_19027_roads.zip","2815435.44477981","4376"
"19029","tl_2014_19029_roads.zip","2243251.34982389","3561"
"19031","tl_2014_19031_roads.zip","2522653.65737117","3769"
"19033","tl_2014_19033_roads.zip","2712904.86343648","4501"
"19035","tl_2014_19035_roads.zip","2398607.87482088","2665"
"19037","tl_2014_19037_roads.zip","2067490.84946801","2451"
"19039","tl_2014_19039_roads.zip","1728036.56870734","2807"
"19041","tl_2014_19041_roads.zip","2274554.58603388","2249"
"19043","tl_2014_19043_roads.zip","2752310.8763992","3258"
"19045","tl_2014_19045_roads.zip","3017420.71527747","4932"
"19047","tl_2014_19047_roads.zip","3051070.72098863","3869"
"19049","tl_2014_19049_roads.zip","2617006.02604502","5936"
"19051","tl_2014_19051_roads.zip","1496023.56000041","1964"
"19053","tl_2014_19053_roads.zip","1814228.78134804","3498"
"19055","tl_2014_19055_roads.zip","2050043.60228127","2690"
"19057","tl_2014_19057_roads.zip","2256885.75080997","6323"
"19059","tl_2014_19059_roads.zip","1932645.69127372","3433"
"19061","tl_2014_19061_roads.zip","2305410.57691973","5290"
"19063","tl_2014_19063_roads.zip","1639436.25308436","2117"
"19065","tl_2014_19065_roads.zip","2825752.94542615","4191"
"19067","tl_2014_19067_roads.zip","2211478.23055704","3409"
"19069","tl_2014_19069_roads.zip","2582663.47207585","3111"
"19071","tl_2014_19071_roads.zip","2208200.66440063","3489"
"19073","tl_2014_19073_roads.zip","2363758.18935488","2539"
"19075","tl_2014_19075_roads.zip","3108925.44335494","3943"
"19077","tl_2014_19077_roads.zip","2269728.33188398","3213"
"19079","tl_2014_19079_roads.zip","2296803.92161199","2618"
"19081","tl_2014_19081_roads.zip","2456598.27964068","2583"
"19083","tl_2014_19083_roads.zip","2190680.5263608","2853"
"19085","tl_2014_19085_roads.zip","2428274.46294901","2864"
"19087","tl_2014_19087_roads.zip","1995035.07929811","4068"
"19089","tl_2014_19089_roads.zip","1598882.89281388","2011"
"19091","tl_2014_19091_roads.zip","2028197.87329061","3220"
"19093","tl_2014_19093_roads.zip","1778162.99069632","2104"
"19095","tl_2014_19095_roads.zip","2280473.18445135","3224"
"19097","tl_2014_19097_roads.zip","2265000.17524974","3485"
"19099","tl_2014_19099_roads.zip","2755174.21516642","5084"
"19101","tl_2014_19101_roads.zip","1665824.4799957","3255"
"19103","tl_2014_19103_roads.zip","3256252.45527645","7115"
"19105","tl_2014_19105_roads.zip","1868081.42542006","2596"
"19107","tl_2014_19107_roads.zip","1922730.98176686","2762"
"19109","tl_2014_19109_roads.zip","4225337.76005868","4738"
"19111","tl_2014_19111_roads.zip","2041217.18620855","3673"
"19113","tl_2014_19113_roads.zip","4491437.77950844","11728"
"19115","tl_2014_19115_roads.zip","1411061.28406828","2642"
"19117","tl_2014_19117_roads.zip","1662535.24196994","2989"
"19119","tl_2014_19119_roads.zip","2542646.53948651","2470"
"19121","tl_2014_19121_roads.zip","2288451.29328986","3898"
"19123","tl_2014_19123_roads.zip","2501500.57000172","4094"
"19125","tl_2014_19125_roads.zip","2104963.44013988","4161"
"19127","tl_2014_19127_roads.zip","2387079.69740786","3483"
"19129","tl_2014_19129_roads.zip","1757201.91713901","2989"
"19131","tl_2014_19131_roads.zip","1819006.56013051","1945"
"19133","tl_2014_19133_roads.zip","2268195.6142532","2312"
"19135","tl_2014_19135_roads.zip","1394999.39728274","2296"
"19137","tl_2014_19137_roads.zip","1909593.99735058","3260"
"19139","tl_2014_19139_roads.zip","1810743.11892043","3469"
"19141","tl_2014_19141_roads.zip","2367348.50789002","2659"
"19143","tl_2014_19143_roads.zip","1892218.44358567","2343"
"19145","tl_2014_19145_roads.zip","2915039.43533219","5474"
"19147","tl_2014_19147_roads.zip","2165494.94851651","3328"
"19149","tl_2014_19149_roads.zip","3693281.39059361","4443"
"19151","tl_2014_19151_roads.zip","2470729.1516687","2986"
"19153","tl_2014_19153_roads.zip","5323939.13102743","21162"
"19155","tl_2014_19155_roads.zip","3940378.03362061","7341"
"19157","tl_2014_19157_roads.zip","2256860.11144031","2947"
"19159","tl_2014_19159_roads.zip","1747599.21182867","2879"
"19161","tl_2014_19161_roads.zip","2355754.36358587","2451"
"19163","tl_2014_19163_roads.zip","3539577.81111339","16634"
"19165","tl_2014_19165_roads.zip","2044059.24133201","2544"
"19167","tl_2014_19167_roads.zip","3361091.36194201","4155"
"19169","tl_2014_19169_roads.zip","2999454.988229","7058"
"19171","tl_2014_19171_roads.zip","2473413.28822341","3260"
"19173","tl_2014_19173_roads.zip","2032941.25134884","2797"
"19175","tl_2014_19175_roads.zip","1814021.95473267","3221"
"19177","tl_2014_19177_roads.zip","1780885.03274265","2866"
"19179","tl_2014_19179_roads.zip","2140533.47336463","4987"
"19181","tl_2014_19181_roads.zip","2158096.49138161","3511"
"19183","tl_2014_19183_roads.zip","2059701.60082302","2677"
"19185","tl_2014_19185_roads.zip","1999448.89057263","3009"
"19187","tl_2014_19187_roads.zip","3194949.40028944","5656"
"19189","tl_2014_19189_roads.zip","1876599.43748422","1967"
"19191","tl_2014_19191_roads.zip","2365550.09210515","3278"
"19193","tl_2014_19193_roads.zip","4443997.54776695","12104"
"19195","tl_2014_19195_roads.zip","1955816.45250043","2529"
"19197","tl_2014_19197_roads.zip","2399500.55790355","2847"
"20001","tl_2014_20001_roads.zip","2168374.96377237","4199"
"20003","tl_2014_20003_roads.zip","1862832.49872328","2044"
"20005","tl_2014_20005_roads.zip","1790797.93500123","2733"
"20007","tl_2014_20007_roads.zip","2373802.33563955","2982"
"20009","tl_2014_20009_roads.zip","3503815.43075763","3864"
"20011","tl_2014_20011_roads.zip","2267960.54029323","4600"
"20013","tl_2014_20013_roads.zip","2085965.00774768","2412"
"20015","tl_2014_20015_roads.zip","5017673.61140528","8852"
"20017","tl_2014_20017_roads.zip","1320063.4194894","2564"
"20019","tl_2014_20019_roads.zip","1454448.96818316","2002"
"20021","tl_2014_20021_roads.zip","2429682.39503906","5045"
"20023","tl_2014_20023_roads.zip","2553384.25332986","2462"
"20025","tl_2014_20025_roads.zip","2425098.93841283","3468"
"20027","tl_2014_20027_roads.zip","2632806.26569463","3289"
"20029","tl_2014_20029_roads.zip","4226872.54804205","4765"
"20031","tl_2014_20031_roads.zip","2870357.02565013","3814"
"20033","tl_2014_20033_roads.zip","1438149.12502932","2476"
"20035","tl_2014_20035_roads.zip","4198052.38600305","7248"
"20037","tl_2014_20037_roads.zip","2577174.56266121","5913"
"20039","tl_2014_20039_roads.zip","2173580.54617793","3332"
"20041","tl_2014_20041_roads.zip","3442369.40609432","5332"
"20043","tl_2014_20043_roads.zip","1264907.26212626","1866"
"20045","tl_2014_20045_roads.zip","2745063.59935778","6715"
"20047","tl_2014_20047_roads.zip","2065148.1515186","3212"
"20049","tl_2014_20049_roads.zip","1394184.22863327","1954"
"20051","tl_2014_20051_roads.zip","3813759.69793914","8690"
"20053","tl_2014_20053_roads.zip","2130514.79607631","3480"
"20055","tl_2014_20055_roads.zip","3774471.99768277","5016"
"20057","tl_2014_20057_roads.zip","3883282.12804359","4991"
"20059","tl_2014_20059_roads.zip","2284979.25230947","4426"
"20061","tl_2014_20061_roads.zip","1405462.7268062","3876"
"20063","tl_2014_20063_roads.zip","2798189.94560339","2380"
"20065","tl_2014_20065_roads.zip","2646493.13804023","3405"
"20067","tl_2014_20067_roads.zip","2141059.54635691","2910"
"20069","tl_2014_20069_roads.zip","2671167.05339011","3294"
"20071","tl_2014_20071_roads.zip","2265879.93058135","2497"
"20073","tl_2014_20073_roads.zip","4675940.26071171","9905"
"20075","tl_2014_20075_roads.zip","2199428.61111384","2412"
"20077","tl_2014_20077_roads.zip","2586879.9669807","3224"
"20079","tl_2014_20079_roads.zip","3694369.90261428","6142"
"20081","tl_2014_20081_roads.zip","2113666.75000099","2357"
"20083","tl_2014_20083_roads.zip","2218319.49785246","2254"
"20085","tl_2014_20085_roads.zip","2252122.79887446","2256"
"20087","tl_2014_20087_roads.zip","2172874.49239377","4778"
"20089","tl_2014_20089_roads.zip","2794786.15251336","5027"
"20091","tl_2014_20091_roads.zip","6135826.87095231","29608"
"20093","tl_2014_20093_roads.zip","3051625.33704275","4951"
"20095","tl_2014_20095_roads.zip","3004444.36478885","3645"
"20097","tl_2014_20097_roads.zip","1746764.95139098","3409"
"20099","tl_2014_20099_roads.zip","3408768.86151554","6852"
"20101","tl_2014_20101_roads.zip","1915267.82708343","2369"
"20103","tl_2014_20103_roads.zip","2843092.64394618","8458"
"20105","tl_2014_20105_roads.zip","1961285.69417118","3543"
"20107","tl_2014_20107_roads.zip","2446245.56183898","5281"
"20109","tl_2014_20109_roads.zip","1805783.70326126","1676"
"20111","tl_2014_20111_roads.zip","3117129.7473503","5501"
"20113","tl_2014_20113_roads.zip","3844905.42403447","7046"
"20115","tl_2014_20115_roads.zip","3783693.61284039","6025"
"20117","tl_2014_20117_roads.zip","3160366.77540373","4287"
"20119","tl_2014_20119_roads.zip","2204532.93999164","3365"
"20121","tl_2014_20121_roads.zip","2394549.18172597","4997"
"20123","tl_2014_20123_roads.zip","1989458.29969618","2652"
"20125","tl_2014_20125_roads.zip","3284943.73170064","9727"
"20127","tl_2014_20127_roads.zip","1992521.24161217","2868"
"20129","tl_2014_20129_roads.zip","1892492.11266367","2497"
"20131","tl_2014_20131_roads.zip","2769946.79278491","5371"
"20133","tl_2014_20133_roads.zip","2237410.56372287","3086"
"20135","tl_2014_20135_roads.zip","2553264.1072385","3990"
"20137","tl_2014_20137_roads.zip","2489858.06576711","2640"
"20139","tl_2014_20139_roads.zip","2396818.72477622","3686"
"20141","tl_2014_20141_roads.zip","2470633.37324004","2845"
"20143","tl_2014_20143_roads.zip","2081091.30849207","1819"
"20145","tl_2014_20145_roads.zip","2571868.7903115","5566"
"20147","tl_2014_20147_roads.zip","2978849.02695584","4171"
"20149","tl_2014_20149_roads.zip","2597732.46082466","4629"
"20151","tl_2014_20151_roads.zip","2957797.97591261","2959"
"20153","tl_2014_20153_roads.zip","2438274.01582568","3120"
"20155","tl_2014_20155_roads.zip","8190759.77411093","12213"
"20157","tl_2014_20157_roads.zip","3000983.37727018","3390"
"20159","tl_2014_20159_roads.zip","2712315.43205348","3645"
"20161","tl_2014_20161_roads.zip","2751210.76260873","7071"
"20163","tl_2014_20163_roads.zip","2790658.52833088","3392"
"20165","tl_2014_20165_roads.zip","2378514.29853405","4755"
"20167","tl_2014_20167_roads.zip","3113112.85287415","4756"
"20169","tl_2014_20169_roads.zip","2878466.87130365","5303"
"20171","tl_2014_20171_roads.zip","1835716.6793876","3162"
"20173","tl_2014_20173_roads.zip","8666183.85160081","29547"
"20175","tl_2014_20175_roads.zip","3682726.57933844","6834"
"20177","tl_2014_20177_roads.zip","3395487.43805462","9637"
"20179","tl_2014_20179_roads.zip","2748744.99658628","3723"
"20181","tl_2014_20181_roads.zip","2755599.82393075","3308"
"20183","tl_2014_20183_roads.zip","2816884.44197946","2950"
"20185","tl_2014_20185_roads.zip","3437320.06290042","4033"
"20187","tl_2014_20187_roads.zip","1689041.65051773","1690"
"20189","tl_2014_20189_roads.zip","2424986.42911012","2907"
"20191","tl_2014_20191_roads.zip","4280900.245177","6271"
"20193","tl_2014_20193_roads.zip","3252862.03862054","3128"
"20195","tl_2014_20195_roads.zip","2364124.25879558","2847"
"20197","tl_2014_20197_roads.zip","1982256.84635497","2773"
"20199","tl_2014_20199_roads.zip","1627390.26504247","1436"
"20201","tl_2014_20201_roads.zip","3049041.32204998","3193"
"20203","tl_2014_20203_roads.zip","2005651.77886153","2451"
"20205","tl_2014_20205_roads.zip","2009007.49896518","5110"
"20207","tl_2014_20207_roads.zip","1466836.85786566","1656"
"20209","tl_2014_20209_roads.zip","2395566.08323598","14116"
"21001","tl_2014_21001_roads.zip","1387040.8424447","2624"
"21003","tl_2014_21003_roads.zip","1113151.00867869","2615"
"21005","tl_2014_21005_roads.zip","613203.46317398","918"
"21007","tl_2014_21007_roads.zip","651731.866705538","849"
"21009","tl_2014_21009_roads.zip","1368528.22659097","1614"
"21011","tl_2014_21011_roads.zip","890656.983653227","1255"
"21013","tl_2014_21013_roads.zip","1239611.67148524","4006"
"21015","tl_2014_21015_roads.zip","1213856.72256404","2992"
"21017","tl_2014_21017_roads.zip","838793.44002211","1547"
"21019","tl_2014_21019_roads.zip","1121778.09986316","5089"
"21021","tl_2014_21021_roads.zip","741734.294538585","1727"
"21023","tl_2014_21023_roads.zip","415289.784112486","485"
"21025","tl_2014_21025_roads.zip","1026260.21501394","962"
"21027","tl_2014_21027_roads.zip","1716047.75781923","3361"
"21029","tl_2014_21029_roads.zip","1216504.25355383","3628"
"21031","tl_2014_21031_roads.zip","990202.951484616","1387"
"21033","tl_2014_21033_roads.zip","889316.427072218","1745"
"21035","tl_2014_21035_roads.zip","1700402.97294612","4076"
"21037","tl_2014_21037_roads.zip","895957.425747872","2669"
"21039","tl_2014_21039_roads.zip","517880.922785795","596"
"21041","tl_2014_21041_roads.zip","335244.712872131","763"
"21043","tl_2014_21043_roads.zip","1768447.65049359","4959"
"21045","tl_2014_21045_roads.zip","1417840.15641914","1573"
"21047","tl_2014_21047_roads.zip","2008677.42533142","5276"
"21049","tl_2014_21049_roads.zip","951532.040202317","2512"
"21051","tl_2014_21051_roads.zip","1286894.08585484","1876"
"21053","tl_2014_21053_roads.zip","460066.873317911","793"
"21055","tl_2014_21055_roads.zip","967106.834446608","1370"
"21057","tl_2014_21057_roads.zip","595623.28563942","691"
"21059","tl_2014_21059_roads.zip","1898184.48212555","6288"
"21061","tl_2014_21061_roads.zip","987396.529734143","1551"
"21063","tl_2014_21063_roads.zip","651771.442640537","931"
"21065","tl_2014_21065_roads.zip","920687.394657823","1996"
"21067","tl_2014_21067_roads.zip","2139912.38278347","6528"
"21069","tl_2014_21069_roads.zip","1194863.78672065","1714"
"21071","tl_2014_21071_roads.zip","1468104.77914473","5408"
"21073","tl_2014_21073_roads.zip","1062760.70089333","2709"
"21075","tl_2014_21075_roads.zip","358956.454561071","490"
"21077","tl_2014_21077_roads.zip","267391.871292784","449"
"21079","tl_2014_21079_roads.zip","731775.050501473","1272"
"21081","tl_2014_21081_roads.zip","735670.491588667","1094"
"21083","tl_2014_21083_roads.zip","1340999.11780141","1461"
"21085","tl_2014_21085_roads.zip","1632008.63746636","2776"
"21087","tl_2014_21087_roads.zip","1202145.93246663","2047"
"21089","tl_2014_21089_roads.zip","1535938.91961396","4474"
"21091","tl_2014_21091_roads.zip","528351.3414622","721"
"21093","tl_2014_21093_roads.zip","2350060.48279619","6040"
"21095","tl_2014_21095_roads.zip","1357620.02513661","6354"
"21097","tl_2014_21097_roads.zip","1148498.63405928","2365"
"21099","tl_2014_21099_roads.zip","955440.42971149","1080"
"21101","tl_2014_21101_roads.zip","1691234.4582782","4007"
"21103","tl_2014_21103_roads.zip","703385.302277009","1397"
"21105","tl_2014_21105_roads.zip","404123.637557236","404"
"21107","tl_2014_21107_roads.zip","1526297.06920636","3593"
"21109","tl_2014_21109_roads.zip","1039799.86551406","1106"
"21111","tl_2014_21111_roads.zip","4952658.28436836","16205"
"21113","tl_2014_21113_roads.zip","622813.152312984","1708"
"21115","tl_2014_21115_roads.zip","888665.539291037","2056"
"21117","tl_2014_21117_roads.zip","1457411.21378451","6808"
"21119","tl_2014_21119_roads.zip","878541.20195394","1495"
"21121","tl_2014_21121_roads.zip","1561083.15703938","4889"
"21123","tl_2014_21123_roads.zip","641540.919217262","718"
"21125","tl_2014_21125_roads.zip","2054473.09185691","5230"
"21127","tl_2014_21127_roads.zip","1543198.45183974","3926"
"21129","tl_2014_21129_roads.zip","851668.423879139","1762"
"21131","tl_2014_21131_roads.zip","1263644.8421474","3055"
"21133","tl_2014_21133_roads.zip","1270276.81147732","4079"
"21135","tl_2014_21135_roads.zip","1095504.67101322","1743"
"21137","tl_2014_21137_roads.zip","1074185.83560462","1704"
"21139","tl_2014_21139_roads.zip","639646.610109327","843"
"21141","tl_2014_21141_roads.zip","1519128.39680603","2335"
"21143","tl_2014_21143_roads.zip","829016.453613364","1902"
"21145","tl_2014_21145_roads.zip","1628474.15520125","4964"
"21147","tl_2014_21147_roads.zip","1422434.14576506","3213"
"21149","tl_2014_21149_roads.zip","593789.540212582","718"
"21151","tl_2014_21151_roads.zip","1851262.30893568","5804"
"21153","tl_2014_21153_roads.zip","1018791.22050046","2856"
"21155","tl_2014_21155_roads.zip","1077960.52899208","1715"
"21157","tl_2014_21157_roads.zip","1491770.57671967","3596"
"21159","tl_2014_21159_roads.zip","633139.660587767","1438"
"21161","tl_2014_21161_roads.zip","650127.474759764","1155"
"21163","tl_2014_21163_roads.zip","1229959.37668861","2430"
"21165","tl_2014_21165_roads.zip","717870.967032885","1466"
"21167","tl_2014_21167_roads.zip","748285.578651418","1347"
"21169","tl_2014_21169_roads.zip","694566.049897278","505"
"21171","tl_2014_21171_roads.zip","1045931.95663923","1493"
"21173","tl_2014_21173_roads.zip","800271.209393565","1976"
"21175","tl_2014_21175_roads.zip","1251857.99745553","2677"
"21177","tl_2014_21177_roads.zip","1575799.34327052","3586"
"21179","tl_2014_21179_roads.zip","1123195.65361125","2291"
"21181","tl_2014_21181_roads.zip","711326.37371668","1654"
"21183","tl_2014_21183_roads.zip","1895528.98042752","2978"
"21185","tl_2014_21185_roads.zip","892921.951167274","2423"
"21187","tl_2014_21187_roads.zip","802791.8292602","1094"
"21189","tl_2014_21189_roads.zip","623239.523520662","765"
"21191","tl_2014_21191_roads.zip","828517.035826969","1266"
"21193","tl_2014_21193_roads.zip","1229957.81866979","2598"
"21195","tl_2014_21195_roads.zip","2928970.29715697","5384"
"21197","tl_2014_21197_roads.zip","476801.95290931","1328"
"21199","tl_2014_21199_roads.zip","2989975.67336186","7259"
"21201","tl_2014_21201_roads.zip","236842.047125249","221"
"21203","tl_2014_21203_roads.zip","852384.247025946","1679"
"21205","tl_2014_21205_roads.zip","1046955.50764943","2914"
"21207","tl_2014_21207_roads.zip","967895.42722047","1705"
"21209","tl_2014_21209_roads.zip","1115831.12580392","2543"
"21211","tl_2014_21211_roads.zip","958123.242219047","1514"
"21213","tl_2014_21213_roads.zip","683719.2888608","1044"
"21215","tl_2014_21215_roads.zip","495944.577668228","818"
"21217","tl_2014_21217_roads.zip","1063698.21019299","2300"
"21219","tl_2014_21219_roads.zip","949599.702862513","1525"
"21221","tl_2014_21221_roads.zip","1644043.5589736","3429"
"21223","tl_2014_21223_roads.zip","404920.566884245","600"
"21225","tl_2014_21225_roads.zip","841408.586106584","2157"
"21227","tl_2014_21227_roads.zip","2272428.43541913","5786"
"21229","tl_2014_21229_roads.zip","732054.298198252","898"
"21231","tl_2014_21231_roads.zip","1141437.68581443","2255"
"21233","tl_2014_21233_roads.zip","955741.513737438","1378"
"21235","tl_2014_21235_roads.zip","1664609.59238725","3804"
"21237","tl_2014_21237_roads.zip","756959.355704746","1544"
"21239","tl_2014_21239_roads.zip","609873.740000645","1019"
"22001","tl_2014_22001_roads.zip","1824905.75255649","3441"
"22003","tl_2014_22003_roads.zip","1328700.16704299","2198"
"22005","tl_2014_22005_roads.zip","2266211.42247581","11525"
"22007","tl_2014_22007_roads.zip","777955.696046659","1691"
"22009","tl_2014_22009_roads.zip","1854561.87188872","3228"
"22011","tl_2014_22011_roads.zip","4764674.28013856","10650"
"22013","tl_2014_22013_roads.zip","2697650.53727614","5566"
"22015","tl_2014_22015_roads.zip","2581681.01212047","6678"
"22017","tl_2014_22017_roads.zip","4854836.48321665","16291"
"22019","tl_2014_22019_roads.zip","3881363.90171221","8816"
"22021","tl_2014_22021_roads.zip","1104440.09809953","1337"
"22023","tl_2014_22023_roads.zip","1075359.06109742","2236"
"22025","tl_2014_22025_roads.zip","1880410.66160599","3367"
"22027","tl_2014_22027_roads.zip","2872723.91457034","5454"
"22029","tl_2014_22029_roads.zip","2461081.99531393","4684"
"22031","tl_2014_22031_roads.zip","2774656.31348293","4875"
"22033","tl_2014_22033_roads.zip","3630708.39248051","13826"
"22035","tl_2014_22035_roads.zip","956026.382110918","1188"
"22037","tl_2014_22037_roads.zip","992690.33859428","1302"
"22039","tl_2014_22039_roads.zip","1508861.70119402","2629"
"22041","tl_2014_22041_roads.zip","2305183.32972129","5712"
"22043","tl_2014_22043_roads.zip","1934105.18397885","3010"
"22045","tl_2014_22045_roads.zip","1700211.04490487","5011"
"22047","tl_2014_22047_roads.zip","538073.262089636","1239"
"22049","tl_2014_22049_roads.zip","2125568.23679511","3692"
"22051","tl_2014_22051_roads.zip","3173926.30285603","14681"
"22053","tl_2014_22053_roads.zip","1761764.73778201","2652"
"22055","tl_2014_22055_roads.zip","2310690.38676349","7811"
"22057","tl_2014_22057_roads.zip","1794922.85774743","4110"
"22059","tl_2014_22059_roads.zip","2122417.53178114","4007"
"22061","tl_2014_22061_roads.zip","1971885.81511304","3300"
"22063","tl_2014_22063_roads.zip","2689505.43861021","7421"
"22065","tl_2014_22065_roads.zip","2019142.01361899","3633"
"22067","tl_2014_22067_roads.zip","2074688.12699537","3061"
"22069","tl_2014_22069_roads.zip","4103101.2696793","6877"
"22071","tl_2014_22071_roads.zip","3107717.65018516","19714"
"22073","tl_2014_22073_roads.zip","3197531.59055792","10520"
"22075","tl_2014_22075_roads.zip","1038695.58838","3395"
"22077","tl_2014_22077_roads.zip","937393.187372543","1582"
"22079","tl_2014_22079_roads.zip","3709341.40181383","7906"
"22081","tl_2014_22081_roads.zip","1154440.21439677","2651"
"22083","tl_2014_22083_roads.zip","2141573.5076756","3548"
"22085","tl_2014_22085_roads.zip","3003352.94537686","5838"
"22087","tl_2014_22087_roads.zip","590861.604728866","2504"
"22089","tl_2014_22089_roads.zip","1192674.9948438","6777"
"22091","tl_2014_22091_roads.zip","807114.610972079","1143"
"22093","tl_2014_22093_roads.zip","799810.030676284","2793"
"22095","tl_2014_22095_roads.zip","718635.876621999","3481"
"22097","tl_2014_22097_roads.zip","2981399.9210363","7078"
"22099","tl_2014_22099_roads.zip","1904385.62653286","4481"
"22101","tl_2014_22101_roads.zip","1876210.4629095","13821"
"22103","tl_2014_22103_roads.zip","5976206.32588957","27101"
"22105","tl_2014_22105_roads.zip","3296211.66622556","8223"
"22107","tl_2014_22107_roads.zip","2342072.58094696","4279"
"22109","tl_2014_22109_roads.zip","1411775.15688534","3775"
"22111","tl_2014_22111_roads.zip","4592755.50904676","10830"
"22113","tl_2014_22113_roads.zip","1995968.26034426","3512"
"22115","tl_2014_22115_roads.zip","5967494.09653934","15463"
"22117","tl_2014_22117_roads.zip","3334488.44180663","6504"
"22119","tl_2014_22119_roads.zip","2430340.6097642","5911"
"22121","tl_2014_22121_roads.zip","591165.939994761","1677"
"22123","tl_2014_22123_roads.zip","1716536.84407464","2667"
"22125","tl_2014_22125_roads.zip","1301516.08080405","2413"
"22127","tl_2014_22127_roads.zip","3182939.85245282","6153"
"23001","tl_2014_23001_roads.zip","1980880.12638582","4819"
"23003","tl_2014_23003_roads.zip","11601606.299457","16475"
"23005","tl_2014_23005_roads.zip","5548310.16063372","20041"
"23007","tl_2014_23007_roads.zip","3505871.15782039","6688"
"23009","tl_2014_23009_roads.zip","5005948.12045308","13723"
"23011","tl_2014_23011_roads.zip","3608451.93899585","10608"
"23013","tl_2014_23013_roads.zip","1720642.30037627","5700"
"23015","tl_2014_23015_roads.zip","2061584.10154182","7111"
"23017","tl_2014_23017_roads.zip","4806249.83387063","10258"
"23019","tl_2014_23019_roads.zip","6904349.12639381","12271"
"23021","tl_2014_23021_roads.zip","6512426.61637689","7255"
"23023","tl_2014_23023_roads.zip","997201.672033962","3079"
"23025","tl_2014_23025_roads.zip","6325508.58511473","7634"
"23027","tl_2014_23027_roads.zip","2238079.12452581","4947"
"23029","tl_2014_23029_roads.zip","6763826.06797791","15709"
"23031","tl_2014_23031_roads.zip","4722300.01214318","14495"
"24001","tl_2014_24001_roads.zip","2623573.89902361","12579"
"24003","tl_2014_24003_roads.zip","4567109.61717844","22106"
"24005","tl_2014_24005_roads.zip","7767520.37860173","49850"
"24009","tl_2014_24009_roads.zip","1933921.01735517","11625"
"24011","tl_2014_24011_roads.zip","1574909.00558575","4105"
"24013","tl_2014_24013_roads.zip","3616363.67830731","19566"
"24015","tl_2014_24015_roads.zip","2425160.02238455","11582"
"24017","tl_2014_24017_roads.zip","3543251.01656727","20161"
"24019","tl_2014_24019_roads.zip","2423347.0558378","8922"
"24021","tl_2014_24021_roads.zip","4754202.52862028","23796"
"24023","tl_2014_24023_roads.zip","2241396.89432897","3957"
"24025","tl_2014_24025_roads.zip","3497422.61266689","17268"
"24027","tl_2014_24027_roads.zip","2975057.82817263","21127"
"24029","tl_2014_24029_roads.zip","1218657.34853063","5132"
"24031","tl_2014_24031_roads.zip","5194370.09313032","18776"
"24033","tl_2014_24033_roads.zip","6628165.94721542","43829"
"24035","tl_2014_24035_roads.zip","1471265.71321636","2979"
"24037","tl_2014_24037_roads.zip","2320940.33310173","7088"
"24039","tl_2014_24039_roads.zip","1495010.30803965","5786"
"24041","tl_2014_24041_roads.zip","1841006.3788239","9081"
"24043","tl_2014_24043_roads.zip","2636118.4319317","8833"
"24045","tl_2014_24045_roads.zip","2773706.40753962","13619"
"24047","tl_2014_24047_roads.zip","2519640.96185922","10398"
"24510","tl_2014_24510_roads.zip","3037043.9451158","24025"
"25001","tl_2014_25001_roads.zip","6011867.47423545","32467"
"25003","tl_2014_25003_roads.zip","4121225.76042254","13634"
"25005","tl_2014_25005_roads.zip","5395475.8452279","25564"
"25007","tl_2014_25007_roads.zip","1355936.72591035","7109"
"25009","tl_2014_25009_roads.zip","6138951.12273501","32764"
"25011","tl_2014_25011_roads.zip","2898829.77534617","6619"
"25013","tl_2014_25013_roads.zip","5046307.64738927","21751"
"25015","tl_2014_25015_roads.zip","2790745.70700624","8536"
"25017","tl_2014_25017_roads.zip","11546268.4595596","59732"
"25019","tl_2014_25019_roads.zip","508605.841699429","3228"
"25021","tl_2014_25021_roads.zip","5535897.96266171","27276"
"25023","tl_2014_25023_roads.zip","6689052.92032646","31182"
"25025","tl_2014_25025_roads.zip","2165295.6641884","17887"
"25027","tl_2014_25027_roads.zip","11093708.2937717","43175"
"26001","tl_2014_26001_roads.zip","2350026.45606094","4147"
"26003","tl_2014_26003_roads.zip","3654264.00765884","6498"
"26005","tl_2014_26005_roads.zip","4357308.43558992","7495"
"26007","tl_2014_26007_roads.zip","2085233.56083204","3419"
"26009","tl_2014_26009_roads.zip","2406742.1135011","4942"
"26011","tl_2014_26011_roads.zip","1538279.33133025","2688"
"26013","tl_2014_26013_roads.zip","2474620.4497425","3673"
"26015","tl_2014_26015_roads.zip","2740054.81436725","4639"
"26017","tl_2014_26017_roads.zip","2871972.48182238","7241"
"26019","tl_2014_26019_roads.zip","1912056.31723795","3845"
"26021","tl_2014_26021_roads.zip","3927813.40573445","11025"
"26023","tl_2014_26023_roads.zip","2278817.72654089","3783"
"26025","tl_2014_26025_roads.zip","3679651.23157986","7882"
